LON,LAT,rating_date,score,WS2M,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,ID
-63.90855838,-30.99817342,2022-02-21,1,2.16,21.68,26.52,16.65,0,60.81,3
-63.90855838,-30.99817342,2022-02-21,1,1.03,20.4,28.67,12.87,0,51.56,2
-63.90855838,-30.99817342,2022-02-21,1,0.93,21.16,30.12,12.97,0,48,1
-63.90855838,-30.99817342,2022-03-31,0,1.16,26.03,33.72,17.99,0.25,60,15
-63.90855838,-30.99817342,2022-03-31,0,0.95,27.69,33.78,22.43,10.6,74.31,14
-63.90855838,-30.99817342,2022-03-31,0,1.36,24.48,31.23,19.06,21.65,84.06,13
-63.90855838,-30.99817342,2022-03-31,0,1.41,22.08,28.45,17.53,6.27,78.06,12
-63.90855838,-30.99817342,2022-03-31,0,1.7,23.73,30.87,17.87,1.11,71,11
-63.90855838,-30.99817342,2022-03-31,0,1.59,22.46,29.17,16.06,0.03,70.69,10
-63.90855838,-30.99817342,2022-03-31,0,1.95,22.59,31.78,15.01,0.69,74.12,9
-63.90855838,-30.99817342,2022-03-31,0,2.23,18.52,27.18,13.2,1.48,54.5,8
-63.90855838,-30.99817342,2022-03-31,0,1.47,19.47,27.9,12.46,0.01,53.75,7
-63.90855838,-30.99817342,2022-03-31,0,1.22,20.08,27.73,13.8,0,63.25,6
-63.90855838,-30.99817342,2022-03-31,0,0.66,21.06,27.64,15.45,0.01,62.75,5
-63.90855838,-30.99817342,2022-03-31,0,0.95,23.16,32.22,15.48,0,56.88,4
-63.90855838,-30.99817342,2022-03-31,0,1.05,24.87,33.4,17.98,0,53.81,3
-63.90855838,-30.99817342,2022-03-31,0,1.79,24.83,33.15,17.58,0,59.25,2
-63.90855838,-30.99817342,2022-03-31,0,1.69,24.8,35.73,17.9,2.12,62.5,1
-63.90191075,-33.39321557,2021-05-11,0,0.16,15.76,25.21,7.8,0,77.19,15
-63.90191075,-33.39321557,2021-05-11,0,0.23,17.01,25.08,10.35,0,82.12,14
-63.90191075,-33.39321557,2021-05-11,0,0.17,19.52,29.17,12.41,0,78.88,13
-63.90191075,-33.39321557,2021-05-11,0,0.18,20.84,29.61,13.8,0,80.44,12
-63.90191075,-33.39321557,2021-05-11,0,0.21,20.93,26.76,16.93,0,87,11
-63.90191075,-33.39321557,2021-05-11,0,0.24,20.73,26.12,16.92,0.02,83.44,10
-63.90191075,-33.39321557,2021-05-11,0,0.3,21.2,26.76,17.12,0,79.25,9
-63.90191075,-33.39321557,2021-05-11,0,0.39,21.25,27.9,16.23,0,73.44,8
-63.90191075,-33.39321557,2021-05-11,0,0.3,17.99,22.12,12.83,23.24,86.81,7
-63.90191075,-33.39321557,2021-05-11,0,0.2,16.76,22.73,11.81,0.74,90.06,6
-63.90191075,-33.39321557,2021-05-11,0,0.2,17.71,21.15,14.87,15.14,95.81,5
-63.90191075,-33.39321557,2021-05-11,0,0.25,15.27,22.3,9.36,0.3,81.25,4
-63.90191075,-33.39321557,2021-05-11,0,0.27,11.77,19.72,5.95,0,75.25,3
-63.90191075,-33.39321557,2021-05-11,0,0.25,13.23,22.69,6.06,0,76.44,2
-63.90191075,-33.39321557,2021-05-11,0,0.23,15,23.82,8.87,0,80.19,1
